,Proj Pts,Salary,QB,RB,RB,WR,WR,WR,TE,RB/WR/TE,DST
508,134.98756444444444,49700.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
509,135.81112444444443,49600.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Vikings 
510,135.56862444444442,49600.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Panthers 
511,135.66637444444444,49500.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
512,138.6763744444444,49900.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Buccaneers 
513,138.1763744444444,49900.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Browns 
514,137.08162444444443,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jets 
515,136.89706444444442,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Cardinals 
516,135.31413444444442,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Dolphins 
517,137.2399994444444,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,WAS Football Team 
518,136.00120777777775,49900.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Chargers 
519,134.19414777777777,49800.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Lions 
520,135.22670777777776,49700.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Packers 
521,134.74339777777777,49700.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
522,135.56695777777776,49600.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Vikings 
523,135.32445777777775,49600.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Panthers 
524,135.42220777777777,49500.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
525,135.60063444444444,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Dolphins 
526,137.52649944444443,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,WAS Football Team 
527,135.8602911111111,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jets 
528,135.6757311111111,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Cardinals 
529,134.0928011111111,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Dolphins 
530,136.0186661111111,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,WAS Football Team 
531,136.7840411111111,49900.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Packers 
532,136.3007311111111,49900.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
533,137.1242911111111,49800.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Vikings 
534,136.88179111111108,49800.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Panthers 
535,136.9795411111111,49700.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
536,136.9735411111111,49600.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Falcons 
537,135.3797911111111,49600.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jaguars 
538,135.95754111111108,49500.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Buccaneers 
539,135.45754111111108,49500.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Browns 
540,138.30537444444442,49900.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Falcons 
541,136.71162444444442,49900.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jaguars 
542,137.2893744444444,49800.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Buccaneers 
543,136.7893744444444,49800.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Browns 
544,135.69462444444443,49700.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jets 
545,135.51006444444442,49700.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Cardinals 
546,133.92713444444442,49600.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Dolphins 
547,135.8529994444444,49600.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,WAS Football Team 
548,137.70904111111108,49900.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Packers 
549,137.2257311111111,49900.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
550,138.04929111111107,49800.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Vikings 
551,137.80679111111107,49800.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Panthers 
552,137.9045411111111,49700.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
553,137.8985411111111,49600.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Falcons 
554,136.3047911111111,49600.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jaguars 
555,136.88254111111107,49500.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Buccaneers 
556,136.38254111111107,49500.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Browns 
557,133.88087444444443,49900.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Colts 
558,129.97206444444444,49800.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Bengals 
559,132.22887444444444,49700.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Chargers 
560,130.42181444444444,49600.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Lions 
561,131.45437444444445,49500.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Packers 
562,130.97106444444444,49500.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
563,132.39199944444442,49900.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Patriots 
564,132.95037444444444,49800.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Ravens 
565,132.43437444444442,49700.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Colts 
566,128.52556444444443,49600.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Bengals 
567,130.78237444444443,49500.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Chargers 
568,138.4654161111111,49900.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
569,138.4594161111111,49800.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Falcons 
570,136.8656661111111,49800.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jaguars 
571,137.44341611111108,49700.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Buccaneers 
572,136.94341611111108,49700.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Browns 
573,135.8486661111111,49600.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jets 
574,135.6641061111111,49600.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Cardinals 
575,134.0811761111111,49500.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Dolphins 
576,136.00704111111108,49500.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,WAS Football Team 
577,136.26862444444444,49900.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Ravens 
578,135.75262444444442,49800.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Colts 
579,131.84381444444443,49700.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Bengals 
580,134.10062444444443,49600.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Chargers 
581,132.29356444444443,49500.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Lions 
582,133.0919811111111,49900.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Lions 
583,134.12454111111109,49800.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Packers 
584,133.6412311111111,49800.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
585,134.46479111111108,49700.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Vikings 
586,134.22229111111108,49700.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Panthers 
587,134.3200411111111,49600.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
588,134.3140411111111,49500.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Falcons 
589,132.7202911111111,49500.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jaguars 
590,133.07858277777777,49900.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,49ers 
591,130.69158277777777,49700.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Bears 
592,131.45620777777776,49600.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Patriots 
593,132.01458277777778,49500.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Ravens 
594,116.5946311111111,49900.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Lions 
595,117.6271911111111,49800.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Packers 
596,117.1438811111111,49800.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Raiders 
597,117.9674411111111,49700.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Vikings 
598,117.72494111111111,49700.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Panthers 
599,117.8226911111111,49600.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Seahawks 
600,117.8166911111111,49500.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Falcons 
601,116.2229411111111,49500.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Julio Jones,Jaguars 
602,139.32976333333332,49900.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
603,138.81376333333333,49800.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
604,134.9049533333333,49700.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
605,137.1617633333333,49600.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
606,135.35470333333333,49500.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
607,140.09593,49900.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
608,140.08993,49800.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Falcons 
609,138.49618,49800.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jaguars 
610,139.07393,49700.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Buccaneers 
611,138.57393,49700.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Browns 
612,137.47918,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jets 
613,137.29462,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Cardinals 
614,135.71169,49500.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Dolphins 
615,137.637555,49500.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,WAS Football Team 
616,140.83959666666664,49900.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Buccaneers 
617,140.33959666666664,49900.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Browns 
618,139.24484666666666,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jets 
619,139.06028666666666,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Cardinals 
620,137.47735666666665,49700.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Dolphins 
621,139.40322166666664,49700.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,WAS Football Team 
622,134.58728666666664,49900.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
623,136.84409666666664,49800.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
624,135.03703666666667,49700.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
625,136.06959666666665,49600.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
626,135.58628666666667,49600.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
627,136.40984666666665,49500.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Vikings 
628,136.16734666666665,49500.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Panthers 
629,137.34601333333333,49900.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
630,136.86270333333334,49900.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
631,137.68626333333333,49800.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Vikings 
632,137.44376333333332,49800.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Panthers 
633,137.54151333333334,49700.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
634,137.53551333333334,49600.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Falcons 
635,135.94176333333334,49600.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jaguars 
636,136.51951333333332,49500.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Buccaneers 
637,136.01951333333332,49500.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Browns 
638,135.96605499999998,49900.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Patriots 
639,136.52443,49800.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
640,136.00842999999998,49700.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
641,132.09962,49600.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
642,134.35643,49500.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
643,137.61392999999998,49900.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
644,137.13062,49900.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
645,137.95417999999998,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Vikings 
646,137.71167999999997,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Panthers 
647,137.80943,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
648,137.80343,49600.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Falcons 
649,136.20968,49600.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jaguars 
650,136.78742999999997,49500.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Buccaneers 
651,136.28742999999997,49500.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Browns 
652,135.7218883333333,49900.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Patriots 
653,136.28026333333332,49800.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Ravens 
654,135.7642633333333,49700.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
655,131.85545333333332,49600.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
656,134.11226333333332,49500.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
657,138.09593,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
658,138.08993,49800.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Falcons 
659,136.49618,49800.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jaguars 
660,137.07393,49700.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Buccaneers 
661,136.57393,49700.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Browns 
662,135.47918,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jets 
663,135.29462,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Cardinals 
664,133.71169,49500.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Dolphins 
665,135.637555,49500.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,WAS Football Team 
666,136.73284666666666,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Vikings 
667,136.49034666666665,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Panthers 
668,136.58809666666667,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Seahawks 
669,136.58209666666667,49700.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Falcons 
670,134.98834666666667,49700.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jaguars 
671,135.56609666666665,49600.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Buccaneers 
672,135.06609666666665,49600.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Browns 
673,133.97134666666668,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Jets 
674,133.78678666666667,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Cardinals 
675,137.32159666666666,49900.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Colts 
676,133.41278666666665,49800.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Bengals 
677,135.66959666666665,49700.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Chargers 
678,133.86253666666667,49600.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Lions 
679,134.89509666666666,49500.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Packers 
680,134.41178666666667,49500.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Davante Adams,Raiders 
